"YEAR","SAMPLE","SERIAL","HHWT","CLUSTER","CITY","STRATA","GQ","STREET","PERNUM","PERWT","RACE","RACED","MBPL","MBPLD","FBPL","FBPLD","OCC"
1900,190001,652931,19.64,1900006529311,5530,135024100001,1,"EAST 34TH STREET                                                                  ",1,19.64,1,100,42,4200,42,4200,134
1900,190001,652931,19.64,1900006529311,5530,135024100001,1,"EAST 34TH STREET                                                                  ",2,19.64,1,100,36,3600,36,3600,999
1900,190001,652931,19.64,1900006529311,5530,135024100001,1,"EAST 34TH STREET                                                                  ",3,19.64,1,100,36,3600,36,3600,999
1900,190001,652932,19.64,1900006529321,5530,135024100001,1,"EAST 34TH STREET                                                                  ",1,19.64,1,100,410,41000,9,900,999
1900,190001,652932,19.64,1900006529321,5530,135024100001,1,"EAST 34TH STREET                                                                  ",2,19.64,1,100,36,3600,36,3600,65
1900,190001,652932,19.64,1900006529321,5530,135024100001,1,"EAST 34TH STREET                                                                  ",3,19.64,1,100,9,900,26,2600,54
1900,190001,652933,19.64,1900006529331,5530,135024100001,1,"EAST 34TH STREET                                                                  ",1,19.64,1,100,47,4700,13,1300,999
1900,190001,652933,19.64,1900006529331,5530,135024100001,1,"EAST 34TH STREET                                                                  ",2,19.64,1,100,17,1700,18,1800,999
1900,190001,652933,19.64,1900006529331,5530,135024100001,1,"EAST 34TH STREET                                                                  ",3,19.64,1,100,41,4100,47,4700,304
1900,190001,652933,19.64,1900006529331,5530,135024100001,1,"EAST 34TH STREET                                                                  ",4,19.64,1,100,41,4100,47,4700,999
1900,190001,652934,19.64,1900006529341,5530,135024100001,1,"EAST MORISON ST                                                                   ",1,19.64,1,100,47,4700,47,4700,27
1900,190001,652934,19.64,1900006529341,5530,135024100001,1,"EAST MORISON ST                                                                   ",2,19.64,1,100,39,3900,39,3900,999
1900,190001,652934,19.64,1900006529341,5530,135024100001,1,"EAST MORISON ST                                                                   ",3,19.64,1,100,17,1700,47,4700,999
1900,190001,652934,19.64,1900006529341,5530,135024100001,1,"EAST MORISON ST                                                                   ",4,19.64,1,100,17,1700,47,4700,999
1900,190001,652934,19.64,1900006529341,5530,135024100001,1,"EAST MORISON ST                                                                   ",5,19.64,1,100,19,1900,19,1900,999
1900,190001,652935,19.64,1900006529351,5530,135024100001,1,"34TH STR                                                                          ",1,19.64,1,100,36,3600,36,3600,110
1900,190001,652935,19.64,1900006529351,5530,135024100001,1,"34TH STR                                                                          ",2,19.64,1,100,36,3600,36,3600,999
1900,190001,652935,19.64,1900006529351,5530,135024100001,1,"34TH STR                                                                          ",3,19.64,1,100,36,3600,36,3600,999
1900,190001,652935,19.64,1900006529351,5530,135024100001,1,"34TH STR                                                                          ",4,19.64,1,100,36,3600,36,3600,999
1900,190001,652936,19.64,1900006529361,5530,135024100001,1,"                                                                                  ",1,19.64,1,100,29,2900,17,1700,136
1900,190001,652936,19.64,1900006529361,5530,135024100001,1,"                                                                                  ",2,19.64,1,100,410,41000,410,41000,999
1900,190001,652937,19.64,1900006529371,5530,135024100001,1,"EAST TAYLOR                                                                       ",1,19.64,1,100,405,40500,405,40500,22
1900,190001,652937,19.64,1900006529371,5530,135024100001,1,"EAST TAYLOR                                                                       ",2,19.64,1,100,405,40500,405,40500,999
1900,190001,652937,19.64,1900006529371,5530,135024100001,1,"EAST TAYLOR                                                                       ",3,19.64,1,100,405,40500,405,40500,999
1900,190001,652937,19.64,1900006529371,5530,135024100001,1,"EAST TAYLOR                                                                       ",4,19.64,1,100,405,40500,405,40500,999
1900,190001,652937,19.64,1900006529371,5530,135024100001,1,"EAST TAYLOR                                                                       ",5,19.64,1,100,405,40500,405,40500,999
1900,190001,652938,19.64,1900006529381,5530,135024100001,1,"EAST TAYLOR                                                                       ",1,19.64,1,100,21,2100,17,1700,124
1900,190001,652938,19.64,1900006529381,5530,135024100001,1,"EAST TAYLOR                                                                       ",2,19.64,1,100,21,2100,21,2100,999
1900,190001,652938,19.64,1900006529381,5530,135024100001,1,"EAST TAYLOR                                                                       ",3,19.64,1,100,19,1900,19,1900,999
1900,190001,652938,19.64,1900006529381,5530,135024100001,1,"EAST TAYLOR                                                                       ",4,19.64,1,100,18,1800,18,1800,999
1900,190001,652939,19.64,1900006529391,5530,135024100001,1,"EAST TAYLOR                                                                       ",1,19.64,1,100,426,42600,426,42600,22
1900,190001,652939,19.64,1900006529391,5530,135024100001,1,"EAST TAYLOR                                                                       ",2,19.64,1,100,17,1700,17,1700,999
1900,190001,652939,19.64,1900006529391,5530,135024100001,1,"EAST TAYLOR                                                                       ",3,19.64,1,100,6,600,426,42600,999
1900,190001,652939,19.64,1900006529391,5530,135024100001,1,"EAST TAYLOR                                                                       ",4,19.64,1,100,6,600,426,42600,999
1900,190001,652940,19.64,1900006529401,5530,135024100001,1,"35TH STREET                                                                       ",1,19.64,1,100,21,2100,21,2100,236
1900,190001,652940,19.64,1900006529401,5530,135024100001,1,"35TH STREET                                                                       ",2,19.64,1,100,18,1800,42,4200,999
1900,190001,652940,19.64,1900006529401,5530,135024100001,1,"35TH STREET                                                                       ",3,19.64,1,100,39,3900,29,2900,304
1900,190001,652940,19.64,1900006529401,5530,135024100001,1,"35TH STREET                                                                       ",4,19.64,1,100,39,3900,29,2900,999
1900,190001,652941,19.64,1900006529411,5530,135024100001,1,"35TH STREET                                                                       ",1,19.64,1,100,36,3600,36,3600,157
1900,190001,652941,19.64,1900006529411,5530,135024100001,1,"35TH STREET                                                                       ",2,19.64,1,100,47,4700,47,4700,999
1900,190001,652941,19.64,1900006529411,5530,135024100001,1,"35TH STREET                                                                       ",3,19.64,1,100,47,4700,36,3600,304
1900,190001,652941,19.64,1900006529411,5530,135024100001,1,"35TH STREET                                                                       ",4,19.64,1,100,47,4700,36,3600,304
1900,190001,652942,19.64,1900006529421,5530,135024100001,1,"EAST MAIN STREET                                                                  ",1,19.64,1,100,453,45300,453,45300,199
1900,190001,652942,19.64,1900006529421,5530,135024100001,1,"EAST MAIN STREET                                                                  ",2,19.64,1,100,453,45300,453,45300,999
1900,190001,652943,19.64,1900006529431,5530,135024100001,1,"EAST MAIN STREET                                                                  ",1,19.64,1,100,453,45300,453,45300,999
1900,190001,652943,19.64,1900006529431,5530,135024100001,1,"EAST MAIN STREET                                                                  ",2,19.64,1,100,453,45300,453,45300,999
1900,190001,652943,19.64,1900006529431,5530,135024100001,1,"EAST MAIN STREET                                                                  ",3,19.64,1,100,453,45300,453,45300,39
1900,190001,652943,19.64,1900006529431,5530,135024100001,1,"EAST MAIN STREET                                                                  ",4,19.64,1,100,453,45300,453,45300,39
